"","id","uid","date","attendance","time_valid","neutral_site","conference_competition","recent","start_date","notes_type","notes_headline","type_id","type_abbreviation","venue_id","venue_full_name","venue_address_city","venue_address_state","venue_capacity","venue_indoor","status_clock","status_display_clock","status_period","status_type_id","status_type_name","status_type_state","status_type_completed","status_type_description","status_type_detail","status_type_short_detail","format_regulation_periods","home_id","home_uid","home_location","home_name","home_abbreviation","home_display_name","home_short_display_name","home_color","home_alternate_color","home_is_active","home_venue_id","home_logo","home_score","home_winner","away_id","away_uid","away_location","away_name","away_abbreviation","away_display_name","away_short_display_name","away_is_active","away_score","away_winner","game_id","season","season_type","away_color","away_alternate_color","away_venue_id","away_logo","status_type_alt_detail","game_json","game_json_url","game_date_time","game_date","PBP","team_box","player_box"
"192",401104942,"s:40~l:59~e:401104942~c:401104942","2019-06-09T22:00Z",5032,TRUE,FALSE,FALSE,FALSE,"2019-06-09T22:00Z","","",1,"STD",5427,"Wintrust Arena","Chicago","IL",10387,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",78,TRUE,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm",TRUE,71,FALSE,401104942,2019,2,"05452a","f7c43c",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104942.json",2019-06-09 18:00:00,2019-06-09,TRUE,TRUE,TRUE
"193",401104941,"s:40~l:59~e:401104941~c:401104941","2019-06-09T20:00Z",3336,TRUE,FALSE,FALSE,FALSE,"2019-06-09T20:00Z","","",1,"STD",2183,"Gainbridge Fieldhouse","Indianapolis","IN",17923,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b",TRUE,2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",87,FALSE,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury",TRUE,94,TRUE,401104941,2019,2,"3a267d","e56020",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104941.json",2019-06-09 16:00:00,2019-06-09,TRUE,TRUE,TRUE
"194",401104938,"s:40~l:59~e:401104938~c:401104938","2019-06-09T19:00Z",3082,TRUE,FALSE,FALSE,FALSE,"2019-06-09T19:00Z","","",1,"STD",1827,"State Farm Arena","Atlanta","GA",16888,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",59,FALSE,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun",TRUE,65,TRUE,401104938,2019,2,"de6b36","002d62",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104938.json",2019-06-09 15:00:00,2019-06-09,TRUE,TRUE,TRUE
"195",401104939,"s:40~l:59~e:401104939~c:401104939","2019-06-09T19:00Z",1447,TRUE,FALSE,FALSE,FALSE,"2019-06-09T19:00Z","","",1,"STD",5584,"Westchester County Center","White Plains","NY",5000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",88,TRUE,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces",TRUE,78,FALSE,401104939,2019,2,"000000","c7cfd4",780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104939.json",2019-06-09 15:00:00,2019-06-09,TRUE,TRUE,TRUE
"196",401104940,"s:40~l:59~e:401104940~c:401104940","2019-06-09T19:00Z",3564,TRUE,FALSE,FALSE,FALSE,"2019-06-09T19:00Z","","",1,"STD",5946,"Entertainment & Sports Arena","Washington","DC",4200,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",86,TRUE,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings",TRUE,62,FALSE,401104940,2019,2,"11213e","c5d646",3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104940.json",2019-06-09 15:00:00,2019-06-09,TRUE,TRUE,TRUE
"197",401104937,"s:40~l:59~e:401104937~c:401104937","2019-06-08T19:30Z",8834,TRUE,FALSE,FALSE,FALSE,"2019-06-08T19:30Z","","",1,"STD",2029,"Target Center","Minneapolis","MN",19006,FALSE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757",TRUE,2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",85,FALSE,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks",TRUE,89,TRUE,401104937,2019,2,"532481","49ac9c",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104937.json",2019-06-08 15:30:00,2019-06-08,TRUE,TRUE,TRUE
"198",401104936,"s:40~l:59~e:401104936~c:401104936","2019-06-07T23:30Z",1567,TRUE,FALSE,FALSE,FALSE,"2019-06-07T23:30Z","","",1,"STD",5584,"Westchester County Center","White Plains","NY",5000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",85,FALSE,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics",TRUE,94,TRUE,401104936,2019,2,"e03a3e","09295a",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104936.json",2019-06-07 19:30:00,2019-06-07,TRUE,TRUE,TRUE
"199",401104935,"s:40~l:59~e:401104935~c:401104935","2019-06-07T23:00Z",3671,TRUE,FALSE,FALSE,FALSE,"2019-06-07T23:00Z","","",1,"STD",2183,"Gainbridge Fieldhouse","Indianapolis","IN",17923,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b",TRUE,2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",79,TRUE,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings",TRUE,64,FALSE,401104935,2019,2,"11213e","c5d646",3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104935.json",2019-06-07 19:00:00,2019-06-07,TRUE,TRUE,TRUE
"200",401104934,"s:40~l:59~e:401104934~c:401104934","2019-06-07T00:00Z",8001,TRUE,FALSE,FALSE,FALSE,"2019-06-07T00:00Z","","",1,"STD",2029,"Target Center","Minneapolis","MN",19006,FALSE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757",TRUE,2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",58,TRUE,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury",TRUE,56,FALSE,401104934,2019,2,"3a267d","e56020",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104934.json",2019-06-06 20:00:00,2019-06-06,TRUE,TRUE,TRUE
"201",401104932,"s:40~l:59~e:401104932~c:401104932","2019-06-06T23:00Z",2630,TRUE,FALSE,FALSE,FALSE,"2019-06-06T23:00Z","","",1,"STD",1827,"State Farm Arena","Atlanta","GA",16888,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",69,FALSE,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces",TRUE,92,TRUE,401104932,2019,2,"000000","c7cfd4",780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104932.json",2019-06-06 19:00:00,2019-06-06,TRUE,TRUE,TRUE
"202",401104933,"s:40~l:59~e:401104933~c:401104933","2019-06-06T23:00Z",5496,TRUE,FALSE,FALSE,FALSE,"2019-06-06T23:00Z","","",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",89,TRUE,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks",TRUE,77,FALSE,401104933,2019,2,"532481","49ac9c",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104933.json",2019-06-06 19:00:00,2019-06-06,TRUE,TRUE,TRUE
"203",401104931,"s:40~l:59~e:401104931~c:401104931","2019-06-05T23:00Z",2347,TRUE,FALSE,FALSE,FALSE,"2019-06-05T23:00Z","","",1,"STD",5946,"Entertainment & Sports Arena","Washington","DC",4200,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",103,TRUE,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky",TRUE,85,FALSE,401104931,2019,2,"4f91cd","f1f2f3",977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104931.json",2019-06-05 19:00:00,2019-06-05,TRUE,TRUE,TRUE
"204",401104930,"s:40~l:59~e:401104930~c:401104930","2019-06-05T02:00Z",5711,TRUE,FALSE,FALSE,FALSE,"2019-06-05T02:00Z","","",1,"STD",5242,"Angel of the Winds Arena","Everett","WA",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",84,TRUE,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx",TRUE,77,FALSE,401104930,2019,2,"005084","47a757",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104930.json",2019-06-04 22:00:00,2019-06-04,TRUE,TRUE,TRUE
"205",401104929,"s:40~l:59~e:401104929~c:401104929","2019-06-04T15:00Z",3579,TRUE,FALSE,FALSE,FALSE,"2019-06-04T15:00Z","","",1,"STD",5584,"Westchester County Center","White Plains","NY",5000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",73,FALSE,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks",TRUE,78,TRUE,401104929,2019,2,"532481","49ac9c",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104929.json",2019-06-04 11:00:00,2019-06-04,TRUE,TRUE,TRUE
"206",401104928,"s:40~l:59~e:401104928~c:401104928","2019-06-02T22:00Z",2747,TRUE,FALSE,FALSE,FALSE,"2019-06-02T22:00Z","","",1,"STD",4005,"Michelob ULTRA Arena","Las Vegas","NV",12000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","000000","c7cfd4",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",74,FALSE,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun",TRUE,80,TRUE,401104928,2019,2,"de6b36","002d62",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104928.json",2019-06-02 18:00:00,2019-06-02,TRUE,TRUE,TRUE
"207",401104926,"s:40~l:59~e:401104926~c:401104926","2019-06-02T00:00Z",7063,TRUE,FALSE,FALSE,FALSE,"2019-06-02T00:00Z","","",1,"STD",5427,"Wintrust Arena","Chicago","IL",10387,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",83,TRUE,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm",TRUE,79,FALSE,401104926,2019,2,"05452a","f7c43c",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104926.json",2019-06-01 20:00:00,2019-06-01,TRUE,TRUE,TRUE
"208",401104927,"s:40~l:59~e:401104927~c:401104927","2019-06-02T00:00Z",6535,TRUE,FALSE,FALSE,FALSE,"2019-06-02T00:00Z","","",1,"STD",3416,"College Park Center","Arlington","TX",0,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",67,FALSE,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx",TRUE,70,TRUE,401104927,2019,2,"005084","47a757",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104927.json",2019-06-01 20:00:00,2019-06-01,TRUE,TRUE,TRUE
"209",401104924,"s:40~l:59~e:401104924~c:401104924","2019-06-01T23:00Z",5003,TRUE,FALSE,FALSE,FALSE,"2019-06-01T23:00Z","","",1,"STD",2183,"Gainbridge Fieldhouse","Indianapolis","IN",17923,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b",TRUE,2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",92,TRUE,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty",TRUE,77,FALSE,401104924,2019,2,"0d79b9","89c9bf",1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104924.json",2019-06-01 19:00:00,2019-06-01,TRUE,TRUE,TRUE
"210",401104925,"s:40~l:59~e:401104925~c:401104925","2019-06-01T23:00Z",4200,TRUE,FALSE,FALSE,FALSE,"2019-06-01T23:00Z","","",1,"STD",5946,"Entertainment & Sports Arena","Washington","DC",4200,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",96,TRUE,20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream",TRUE,75,FALSE,401104925,2019,2,"d02030","383a37",2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104925.json",2019-06-01 19:00:00,2019-06-01,TRUE,TRUE,TRUE
"211",401104923,"s:40~l:59~e:401104923~c:401104923","2019-06-01T02:30Z",12334,TRUE,FALSE,FALSE,FALSE,"2019-06-01T02:30Z","","",1,"STD",1841,"crypto.com Arena","Los Angeles","CA",19068,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",77,TRUE,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun",TRUE,70,FALSE,401104923,2019,2,"de6b36","002d62",2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104923.json",2019-05-31 22:30:00,2019-05-31,TRUE,TRUE,TRUE
"212",401104922,"s:40~l:59~e:401104922~c:401104922","2019-06-01T02:00Z",14090,TRUE,FALSE,FALSE,FALSE,"2019-06-01T02:00Z","","",1,"STD",1949,"Footprint Center","Phoenix","AZ",17071,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",86,TRUE,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces",TRUE,84,FALSE,401104922,2019,2,"000000","c7cfd4",780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104922.json",2019-05-31 22:00:00,2019-05-31,TRUE,TRUE,TRUE
"213",401104921,"s:40~l:59~e:401104921~c:401104921","2019-05-31T23:30Z",2119,TRUE,FALSE,FALSE,FALSE,"2019-05-31T23:30Z","","",1,"STD",1827,"State Farm Arena","Atlanta","GA",16888,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",66,FALSE,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm",TRUE,82,TRUE,401104921,2019,2,"05452a","f7c43c",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104921.json",2019-05-31 19:30:00,2019-05-31,TRUE,TRUE,TRUE
"214",401104920,"s:40~l:59~e:401104920~c:401104920","2019-05-30T00:00Z",8092,TRUE,FALSE,FALSE,FALSE,"2019-05-30T00:00Z","","",1,"STD",2029,"Target Center","Minneapolis","MN",19006,FALSE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757",TRUE,2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",72,TRUE,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm",TRUE,61,FALSE,401104920,2019,2,"05452a","f7c43c",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104920.json",2019-05-29 20:00:00,2019-05-29,TRUE,TRUE,TRUE
"215",401104919,"s:40~l:59~e:401104919~c:401104919","2019-05-28T23:00Z",4781,TRUE,FALSE,FALSE,FALSE,"2019-05-28T23:00Z","","",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",88,TRUE,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever",TRUE,77,FALSE,401104919,2019,2,"e2382f","08265b",2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104919.json",2019-05-28 19:00:00,2019-05-28,TRUE,TRUE,TRUE
"216",401104918,"s:40~l:59~e:401104918~c:401104918","2019-05-27T00:00Z",7249,TRUE,FALSE,FALSE,FALSE,"2019-05-27T00:00Z","","",1,"STD",4005,"Michelob ULTRA Arena","Las Vegas","NV",12000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","000000","c7cfd4",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",83,TRUE,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks",TRUE,70,FALSE,401104918,2019,2,"532481","49ac9c",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104918.json",2019-05-26 20:00:00,2019-05-26,TRUE,TRUE,TRUE
"217",401104917,"s:40~l:59~e:401104917~c:401104917","2019-05-26T00:00Z",8524,TRUE,FALSE,FALSE,FALSE,"2019-05-26T00:00Z","","",1,"STD",2029,"Target Center","Minneapolis","MN",19006,FALSE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757",TRUE,2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",89,TRUE,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky",TRUE,71,FALSE,401104917,2019,2,"4f91cd","f1f2f3",977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104917.json",2019-05-25 20:00:00,2019-05-25,TRUE,TRUE,TRUE
"218",401104916,"s:40~l:59~e:401104916~c:401104916","2019-05-25T23:30Z",7913,TRUE,FALSE,FALSE,FALSE,"2019-05-25T23:30Z","","",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",84,TRUE,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics",TRUE,69,FALSE,401104916,2019,2,"e03a3e","09295a",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104916.json",2019-05-25 19:30:00,2019-05-25,TRUE,TRUE,TRUE
"219",401104915,"s:40~l:59~e:401104915~c:401104915","2019-05-25T19:30Z",8500,TRUE,FALSE,FALSE,FALSE,"2019-05-25T19:30Z","","",1,"STD",5242,"Angel of the Winds Arena","Everett","WA",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",77,TRUE,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury",TRUE,68,FALSE,401104915,2019,2,"3a267d","e56020",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104915.json",2019-05-25 15:30:00,2019-05-25,TRUE,TRUE,TRUE
"220",401104914,"s:40~l:59~e:401104914~c:401104914","2019-05-25T00:00Z",1965,TRUE,FALSE,FALSE,FALSE,"2019-05-25T00:00Z","","",1,"STD",5584,"Westchester County Center","White Plains","NY",5000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",80,FALSE,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever",TRUE,81,TRUE,401104914,2019,2,"e2382f","08265b",2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401104914.json",2019-05-24 20:00:00,2019-05-24,TRUE,TRUE,TRUE
